,assessment_get,assessment_put,assistance_get,assistance_payout,assistance_put,assistance_request,claim_get,claim_payout,claim_put,gave_up_home_search,gave_up_money_search,home_get,home_put,home_search_start,home_search_stop,inspection_get,inspection_put,insurance,latitude,loan_amount,loan_get,loan_put,longitude,money_search_start,money_search_stop,money_to_rebuild,name,permit_get,permit_put,savings,story
1080,263.0,37.0,,0.0,,0.0,37.0,60819.99999999999,22.0,False,False,418.0,388.0,,,22.0,0.0,608200.0,46.359989,0.0,,,-124.05102,22.0,37.0,66835.19334190646,JENNIFER JONES,388.0,263.0,6015.19334190646,"['Jennifer Jones lives in a 5 bedroom Multi Family Dwelling at None worth $608,200. ', ""Jennifer Jones's house was inspected 22 days after the event and suffered $60,820 of damage. "", 'Jennifer Jones submitted an insurance claim 22 days after the event. ', 'Jennifer Jones received a $60,820 insurance payout 37 days after the event. ', 'It took Jennifer Jones 15 days to receive enough financial assistance and now has $66,835 to rebuild. ', 'Jennifer Jones received an engineering assessment 263 days after the event. ', 'Jennifer Jones received permit approval 388 days after the event. ', ""Jennifer Jones's home was repaired 418 days after the event, taking 30 days to repair. ""]"
1081,113.0,22.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,22.0,0.0,0.0,46.44863,0.0,,,-124.052642,22.0,,3996.67179036484,RACHELLE DALTON,178.0,113.0,3996.67179036484,"['Rachelle Dalton lives in a 4 bedroom Single Family Dwelling at None worth $82,000. ', ""Rachelle Dalton's house was inspected 22 days after the event and suffered $1,640 of damage. "", 'Rachelle Dalton already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Rachelle Dalton received an engineering assessment 113 days after the event. ', 'Rachelle Dalton received permit approval 178 days after the event. ', ""Rachelle Dalton's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1082,113.0,22.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,22.0,0.0,0.0,46.445255,0.0,,,-124.05313,22.0,,2628.56261688494,THOMASINE MAIN,178.0,113.0,2628.56261688494,"['Thomasine Main lives in a 5 bedroom Single Family Dwelling at None worth $29,000. ', ""Thomasine Main's house was inspected 22 days after the event and suffered $580 of damage. "", 'Thomasine Main already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Thomasine Main received an engineering assessment 113 days after the event. ', 'Thomasine Main received permit approval 178 days after the event. ', ""Thomasine Main's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1083,462.0,152.0,152.0,13312.5,22.0,13312.5,,0.0,,False,False,697.0,667.0,,,22.0,0.0,0.0,46.453033,0.0,,,-124.050997,22.0,152.0,16153.14598726065,PIPER SKELTON,667.0,462.0,2840.64598726065,"['Piper Skelton lives in a 3 bedroom Mobile Home at None worth $35,500. ', ""Piper Skelton's house was inspected 22 days after the event and suffered $13,312 of damage. "", 'Piper Skelton submitted a request to FEMA 22 days after the event. ', 'Piper Skelton received $13,312 from FEMA 152 days after the event. ', 'It took Piper Skelton 130 days to receive enough financial assistance and now has $16,153 to rebuild. ', 'Piper Skelton received an engineering assessment 462 days after the event. ', 'Piper Skelton received permit approval 667 days after the event. ', ""Piper Skelton's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1084,462.0,152.0,152.0,13537.5,22.0,13537.5,,0.0,,False,False,697.0,667.0,,,22.0,0.0,0.0,46.278757,0.0,,,-123.950641,22.0,152.0,16405.547691689,FLORENTINA WRAY,667.0,462.0,2868.047691689,"['Florentina Wray lives in a 2 bedroom Mobile Home at None worth $36,100. ', ""Florentina Wray's house was inspected 22 days after the event and suffered $13,538 of damage. "", 'Florentina Wray submitted a request to FEMA 22 days after the event. ', 'Florentina Wray received $13,538 from FEMA 152 days after the event. ', 'It took Florentina Wray 130 days to receive enough financial assistance and now has $16,406 to rebuild. ', 'Florentina Wray received an engineering assessment 462 days after the event. ', 'Florentina Wray received permit approval 667 days after the event. ', ""Florentina Wray's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1085,462.0,152.0,152.0,38625.0,22.0,38625.0,,0.0,,False,False,697.0,667.0,,,22.0,0.0,0.0,46.405678,0.0,,,-124.023627,22.0,152.0,42923.2128347811,SHERI LUNA,667.0,462.0,4298.2128347811,"['Sheri Luna lives in a 2 bedroom Mobile Home at None worth $103,000. ', ""Sheri Luna's house was inspected 22 days after the event and suffered $38,625 of damage. "", 'Sheri Luna submitted a request to FEMA 22 days after the event. ', 'Sheri Luna received $38,625 from FEMA 152 days after the event. ', 'It took Sheri Luna 130 days to receive enough financial assistance and now has $42,923 to rebuild. ', 'Sheri Luna received an engineering assessment 462 days after the event. ', 'Sheri Luna received permit approval 667 days after the event. ', ""Sheri Luna's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1086,113.0,22.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,22.0,0.0,0.0,46.556849,0.0,,,-124.059277,22.0,,3675.08808468177,LASHONDA SLATER,178.0,113.0,3675.08808468177,"['Lashonda Slater lives in a 5 bedroom Single Family Dwelling at None worth $64,100. ', ""Lashonda Slater's house was inspected 22 days after the event and suffered $1,282 of damage. "", 'Lashonda Slater already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Lashonda Slater received an engineering assessment 113 days after the event. ', 'Lashonda Slater received permit approval 178 days after the event. ', ""Lashonda Slater's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1087,113.0,22.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,22.0,0.0,0.0,46.482492,0.0,,,-124.04649,22.0,,3530.01476667522,RYAN WEBBER,178.0,113.0,3530.01476667522,"['Ryan Webber lives in a 4 bedroom Single Family Dwelling at None worth $57,500. ', ""Ryan Webber's house was inspected 22 days after the event and suffered $1,150 of damage. "", 'Ryan Webber already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Ryan Webber received an engineering assessment 113 days after the event. ', 'Ryan Webber received permit approval 178 days after the event. ', ""Ryan Webber's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1088,462.0,152.0,152.0,3000.0,23.0,3000.0,,0.0,,False,False,697.0,667.0,,,23.0,0.0,0.0,46.318366,0.0,,,-124.061327,23.0,152.0,4649.46816434782,RACHAL KOHL,667.0,462.0,1649.46816434782,"['Rachal Kohl lives in a 2 bedroom Mobile Home at None worth $8,000. ', ""Rachal Kohl's house was inspected 23 days after the event and suffered $3,000 of damage. "", 'Rachal Kohl submitted a request to FEMA 23 days after the event. ', 'Rachal Kohl received $3,000 from FEMA 152 days after the event. ', 'It took Rachal Kohl 129 days to receive enough financial assistance and now has $4,649 to rebuild. ', 'Rachal Kohl received an engineering assessment 462 days after the event. ', 'Rachal Kohl received permit approval 667 days after the event. ', ""Rachal Kohl's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1089,113.0,23.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,23.0,0.0,0.0,46.270511,0.0,,,-123.830046,23.0,,1826.0896355255,LANORA PADRON,178.0,113.0,1826.0896355255,"['Lanora Padron lives in a 3 bedroom Single Family Dwelling at None worth $10,800. ', ""Lanora Padron's house was inspected 23 days after the event and suffered $216 of damage. "", 'Lanora Padron already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Lanora Padron received an engineering assessment 113 days after the event. ', 'Lanora Padron received permit approval 178 days after the event. ', ""Lanora Padron's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1090,113.0,23.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,23.0,0.0,0.0,46.391759,0.0,,,-124.049882,23.0,,3303.20802161232,KYLE CARLTON,178.0,113.0,3303.20802161232,"['Kyle Carlton lives in a 5 bedroom Single Family Dwelling at None worth $48,800. ', ""Kyle Carlton's house was inspected 23 days after the event and suffered $976 of damage. "", 'Kyle Carlton already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Kyle Carlton received an engineering assessment 113 days after the event. ', 'Kyle Carlton received permit approval 178 days after the event. ', ""Kyle Carlton's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1091,113.0,23.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,23.0,0.0,0.0,46.448722,0.0,,,-124.049443,23.0,,2371.74593551175,EXIE MONK,178.0,113.0,2371.74593551175,"['Exie Monk lives in a 2 bedroom Single Family Dwelling at None worth $21,800. ', ""Exie Monk's house was inspected 23 days after the event and suffered $436 of damage. "", 'Exie Monk already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Exie Monk received an engineering assessment 113 days after the event. ', 'Exie Monk received permit approval 178 days after the event. ', ""Exie Monk's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1092,113.0,23.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,23.0,0.0,0.0,46.562171,0.0,,,-123.561933,23.0,,3543.67472148361,PILAR MADISON,178.0,113.0,3543.67472148361,"['Pilar Madison lives in a 4 bedroom Single Family Dwelling at None worth $58,100. ', ""Pilar Madison's house was inspected 23 days after the event and suffered $1,162 of damage. "", 'Pilar Madison already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Pilar Madison received an engineering assessment 113 days after the event. ', 'Pilar Madison received permit approval 178 days after the event. ', ""Pilar Madison's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1093,287.0,38.0,,0.0,,0.0,38.0,4492.0,23.0,False,False,424.0,422.0,,,23.0,0.0,224600.0,46.370272,0.0,,,-124.059131,23.0,38.0,9623.459390890119,MILDRED RIVERA,422.0,287.0,5131.45939089012,"['Mildred Rivera lives in a 2 bedroom Single Family Dwelling at None worth $224,600. ', ""Mildred Rivera's house was inspected 23 days after the event and suffered $4,492 of damage. "", 'Mildred Rivera submitted an insurance claim 23 days after the event. ', 'Mildred Rivera received a $4,492 insurance payout 38 days after the event. ', 'It took Mildred Rivera 15 days to receive enough financial assistance and now has $9,623 to rebuild. ', 'Mildred Rivera received an engineering assessment 287 days after the event. ', 'Mildred Rivera received permit approval 422 days after the event. ', ""Mildred Rivera's home was repaired 424 days after the event, taking 2 days to repair. ""]"
1094,462.0,152.0,152.0,4090.0,23.0,4090.0,,0.0,,False,False,697.0,667.0,,,23.0,0.0,0.0,46.694321,0.0,,,-123.739137,23.0,152.0,7144.78261141821,EDA WALDRON,667.0,462.0,3054.78261141821,"['Eda Waldron lives in a 4 bedroom Single Family Dwelling at None worth $40,900. ', ""Eda Waldron's house was inspected 23 days after the event and suffered $4,090 of damage. "", 'Eda Waldron submitted a request to FEMA 23 days after the event. ', 'Eda Waldron received $4,090 from FEMA 152 days after the event. ', 'It took Eda Waldron 129 days to receive enough financial assistance and now has $7,145 to rebuild. ', 'Eda Waldron received an engineering assessment 462 days after the event. ', 'Eda Waldron received permit approval 667 days after the event. ', ""Eda Waldron's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1095,113.0,23.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,23.0,0.0,0.0,46.464697,0.0,,,-124.055483,23.0,,3395.3934614763,ANNAMARIE LARKIN,178.0,113.0,3395.3934614763,"['Annamarie Larkin lives in a 2 bedroom Single Family Dwelling at None worth $52,900. ', ""Annamarie Larkin's house was inspected 23 days after the event and suffered $1,058 of damage. "", 'Annamarie Larkin already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Annamarie Larkin received an engineering assessment 113 days after the event. ', 'Annamarie Larkin received permit approval 178 days after the event. ', ""Annamarie Larkin's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1096,462.0,152.0,152.0,14400.0,23.0,14400.0,,0.0,,False,False,697.0,667.0,,,23.0,0.0,0.0,46.485219,0.0,,,-124.048539,23.0,152.0,17335.73606791742,IDELL VALDES,667.0,462.0,2935.73606791742,"['Idell Valdes lives in a 5 bedroom Mobile Home at None worth $38,400. ', ""Idell Valdes's house was inspected 23 days after the event and suffered $14,400 of damage. "", 'Idell Valdes submitted a request to FEMA 23 days after the event. ', 'Idell Valdes received $14,400 from FEMA 152 days after the event. ', 'It took Idell Valdes 129 days to receive enough financial assistance and now has $17,336 to rebuild. ', 'Idell Valdes received an engineering assessment 462 days after the event. ', 'Idell Valdes received permit approval 667 days after the event. ', ""Idell Valdes's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1097,113.0,23.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,23.0,0.0,0.0,46.515752,0.0,,,-123.854215,23.0,,2241.00584963065,YUK FINNEGAN,178.0,113.0,2241.00584963065,"['Yuk Finnegan lives in a 3 bedroom Single Family Dwelling at None worth $19,500. ', ""Yuk Finnegan's house was inspected 23 days after the event and suffered $390 of damage. "", 'Yuk Finnegan already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Yuk Finnegan received an engineering assessment 113 days after the event. ', 'Yuk Finnegan received permit approval 178 days after the event. ', ""Yuk Finnegan's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1098,462.0,152.0,152.0,38925.0,23.0,38925.0,,0.0,,False,False,697.0,667.0,,,23.0,0.0,0.0,46.464172,0.0,,,-124.05321,23.0,152.0,43233.240498500396,CELIA BOWEN,667.0,462.0,4308.2404985004,"['Celia Bowen lives in a 3 bedroom Mobile Home at None worth $103,800. ', ""Celia Bowen's house was inspected 23 days after the event and suffered $38,925 of damage. "", 'Celia Bowen submitted a request to FEMA 23 days after the event. ', 'Celia Bowen received $38,925 from FEMA 152 days after the event. ', 'It took Celia Bowen 129 days to receive enough financial assistance and now has $43,233 to rebuild. ', 'Celia Bowen received an engineering assessment 462 days after the event. ', 'Celia Bowen received permit approval 667 days after the event. ', ""Celia Bowen's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1099,287.0,38.0,,0.0,,0.0,38.0,54525.0,23.0,False,False,452.0,422.0,,,23.0,0.0,145400.0,46.351634,0.0,,,-124.031733,23.0,38.0,59208.49250048779,DANA FERNANDEZ,422.0,287.0,4683.49250048779,"['Dana Fernandez lives in a 2 bedroom Mobile Home at None worth $145,400. ', ""Dana Fernandez's house was inspected 23 days after the event and suffered $54,525 of damage. "", 'Dana Fernandez submitted an insurance claim 23 days after the event. ', 'Dana Fernandez received a $54,525 insurance payout 38 days after the event. ', 'It took Dana Fernandez 15 days to receive enough financial assistance and now has $59,208 to rebuild. ', 'Dana Fernandez received an engineering assessment 287 days after the event. ', 'Dana Fernandez received permit approval 422 days after the event. ', ""Dana Fernandez's home was repaired 452 days after the event, taking 30 days to repair. ""]"
1100,113.0,23.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,23.0,0.0,0.0,46.746348,0.0,,,-124.078875,23.0,,477.129012384649,KANDRA HAIR,178.0,113.0,477.129012384649,"['Kandra Hair lives in a 4 bedroom Single Family Dwelling at None worth $1,300. ', ""Kandra Hair's house was inspected 23 days after the event and suffered $26 of damage. "", 'Kandra Hair already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Kandra Hair received an engineering assessment 113 days after the event. ', 'Kandra Hair received permit approval 178 days after the event. ', ""Kandra Hair's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1101,462.0,152.0,152.0,18787.5,23.0,18787.5,,0.0,,False,False,697.0,667.0,,,23.0,0.0,0.0,46.469875,0.0,,,-124.043911,23.0,152.0,22121.41483932827,CORY KRAFT,667.0,462.0,3333.91483932827,"['Cory Kraft lives in a 5 bedroom Mobile Home at None worth $50,100. ', ""Cory Kraft's house was inspected 23 days after the event and suffered $18,788 of damage. "", 'Cory Kraft submitted a request to FEMA 23 days after the event. ', 'Cory Kraft received $18,788 from FEMA 152 days after the event. ', 'It took Cory Kraft 129 days to receive enough financial assistance and now has $22,121 to rebuild. ', 'Cory Kraft received an engineering assessment 462 days after the event. ', 'Cory Kraft received permit approval 667 days after the event. ', ""Cory Kraft's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1102,462.0,152.0,152.0,5440.0,23.0,5440.0,,0.0,,False,False,677.0,667.0,,,23.0,0.0,0.0,46.375867,0.0,,,-123.799619,23.0,152.0,8882.68664911589,KYLA MCCAULEY,667.0,462.0,3442.68664911589,"['Kyla Mccauley lives in a 5 bedroom Mobile Home at None worth $54,400. ', ""Kyla Mccauley's house was inspected 23 days after the event and suffered $5,440 of damage. "", 'Kyla Mccauley submitted a request to FEMA 23 days after the event. ', 'Kyla Mccauley received $5,440 from FEMA 152 days after the event. ', 'It took Kyla Mccauley 129 days to receive enough financial assistance and now has $8,883 to rebuild. ', 'Kyla Mccauley received an engineering assessment 462 days after the event. ', 'Kyla Mccauley received permit approval 667 days after the event. ', ""Kyla Mccauley's home was repaired 677 days after the event, taking 10 days to repair. ""]"
1103,462.0,152.0,152.0,10040.0,23.0,10040.0,,0.0,,False,False,677.0,667.0,,,23.0,0.0,0.0,46.507699,0.0,,,-123.890582,23.0,152.0,14301.40780091456,TRACI NEWTON,667.0,462.0,4261.40780091456,"['Traci Newton lives in a 2 bedroom Mobile Home at None worth $100,400. ', ""Traci Newton's house was inspected 23 days after the event and suffered $10,040 of damage. "", 'Traci Newton submitted a request to FEMA 23 days after the event. ', 'Traci Newton received $10,040 from FEMA 152 days after the event. ', 'It took Traci Newton 129 days to receive enough financial assistance and now has $14,301 to rebuild. ', 'Traci Newton received an engineering assessment 462 days after the event. ', 'Traci Newton received permit approval 667 days after the event. ', ""Traci Newton's home was repaired 677 days after the event, taking 10 days to repair. ""]"
1104,NaN,NaN,,0.0,,0.0,,0.0,,False,False,,,,,23.0,0.0,0.0,46.363898,0.0,,,-123.772243,,,2207.99001378069,IVELISSE HAMEL,,,2207.99001378069,"['Ivelisse Hamel lives in a 4 bedroom Single Family Dwelling at None worth $18,600. ', ""Ivelisse Hamel's house was inspected 23 days after the event and suffered $0 of damage. ""]"
1105,113.0,23.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,23.0,0.0,0.0,46.464666,0.0,,,-124.047415,23.0,,797.445425315573,VENETTA MONTEZ,178.0,113.0,797.445425315573,"['Venetta Montez lives in a 3 bedroom Single Family Dwelling at None worth $3,800. ', ""Venetta Montez's house was inspected 23 days after the event and suffered $76 of damage. "", 'Venetta Montez already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Venetta Montez received an engineering assessment 113 days after the event. ', 'Venetta Montez received permit approval 178 days after the event. ', ""Venetta Montez's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1106,462.0,152.0,152.0,1950.0,23.0,1950.0,,0.0,,False,False,697.0,667.0,,,23.0,0.0,0.0,46.481763,0.0,,,-124.054864,23.0,152.0,3003.4832231114997,JOSEFINE SEE,667.0,462.0,1053.4832231115,"['Josefine See lives in a 5 bedroom Mobile Home at None worth $5,200. ', ""Josefine See's house was inspected 23 days after the event and suffered $1,950 of damage. "", 'Josefine See submitted a request to FEMA 23 days after the event. ', 'Josefine See received $1,950 from FEMA 152 days after the event. ', 'It took Josefine See 129 days to receive enough financial assistance and now has $3,003 to rebuild. ', 'Josefine See received an engineering assessment 462 days after the event. ', 'Josefine See received permit approval 667 days after the event. ', ""Josefine See's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1107,113.0,23.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,23.0,0.0,0.0,46.746062,0.0,,,-124.082919,23.0,,2932.10254302989,CARIE HORVATH,178.0,113.0,2932.10254302989,"['Carie Horvath lives in a 5 bedroom Single Family Dwelling at None worth $38,100. ', ""Carie Horvath's house was inspected 23 days after the event and suffered $762 of damage. "", 'Carie Horvath already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Carie Horvath received an engineering assessment 113 days after the event. ', 'Carie Horvath received permit approval 178 days after the event. ', ""Carie Horvath's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1108,462.0,152.0,152.0,44287.5,23.0,44287.5,,0.0,,False,False,697.0,667.0,,,23.0,0.0,0.0,46.62395,0.0,,,-123.647537,23.0,152.0,48740.84979011179,VIOLET BARRETT,667.0,462.0,4453.34979011179,"['Violet Barrett lives in a 2 bedroom Mobile Home at None worth $118,100. ', ""Violet Barrett's house was inspected 23 days after the event and suffered $44,288 of damage. "", 'Violet Barrett submitted a request to FEMA 23 days after the event. ', 'Violet Barrett received $44,288 from FEMA 152 days after the event. ', 'It took Violet Barrett 129 days to receive enough financial assistance and now has $48,741 to rebuild. ', 'Violet Barrett received an engineering assessment 462 days after the event. ', 'Violet Barrett received permit approval 667 days after the event. ', ""Violet Barrett's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1109,287.0,38.0,,0.0,,0.0,38.0,52837.5,23.0,False,False,452.0,422.0,,,23.0,0.0,140900.0,46.444543,0.0,,,-124.026813,23.0,38.0,57483.24324726115,ALMA HOFFMAN,422.0,287.0,4645.74324726115,"['Alma Hoffman lives in a 5 bedroom Mobile Home at None worth $140,900. ', ""Alma Hoffman's house was inspected 23 days after the event and suffered $52,838 of damage. "", 'Alma Hoffman submitted an insurance claim 23 days after the event. ', 'Alma Hoffman received a $52,838 insurance payout 38 days after the event. ', 'It took Alma Hoffman 15 days to receive enough financial assistance and now has $57,483 to rebuild. ', 'Alma Hoffman received an engineering assessment 287 days after the event. ', 'Alma Hoffman received permit approval 422 days after the event. ', ""Alma Hoffman's home was repaired 452 days after the event, taking 30 days to repair. ""]"
1110,462.0,152.0,152.0,37500.0,23.0,37500.0,,0.0,,False,False,697.0,667.0,,,23.0,0.0,0.0,46.431595,0.0,,,-124.045824,23.0,152.0,41743.45336375488,MABLE BURGESS,667.0,462.0,4243.45336375488,"['Mable Burgess lives in a 2 bedroom Mobile Home at None worth $100,000. ', ""Mable Burgess's house was inspected 23 days after the event and suffered $37,500 of damage. "", 'Mable Burgess submitted a request to FEMA 23 days after the event. ', 'Mable Burgess received $37,500 from FEMA 152 days after the event. ', 'It took Mable Burgess 129 days to receive enough financial assistance and now has $41,743 to rebuild. ', 'Mable Burgess received an engineering assessment 462 days after the event. ', 'Mable Burgess received permit approval 667 days after the event. ', ""Mable Burgess's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1111,113.0,23.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,23.0,0.0,0.0,46.348049,0.0,,,-124.055373,23.0,,4053.05995411343,CASSIE COPELAND,178.0,113.0,4053.05995411343,"['Cassie Copeland lives in a 4 bedroom Mobile Home at None worth $85,500. ', ""Cassie Copeland's house was inspected 23 days after the event and suffered $1,710 of damage. "", 'Cassie Copeland already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Cassie Copeland received an engineering assessment 113 days after the event. ', 'Cassie Copeland received permit approval 178 days after the event. ', ""Cassie Copeland's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1112,462.0,152.0,152.0,13800.0,23.0,13800.0,,0.0,,False,False,697.0,667.0,,,23.0,0.0,0.0,46.465822,0.0,,,-124.037751,23.0,152.0,16692.03538674053,KEESHA CUTLER,667.0,462.0,2892.03538674053,"['Keesha Cutler lives in a 4 bedroom Mobile Home at None worth $36,800. ', ""Keesha Cutler's house was inspected 23 days after the event and suffered $13,800 of damage. "", 'Keesha Cutler submitted a request to FEMA 23 days after the event. ', 'Keesha Cutler received $13,800 from FEMA 152 days after the event. ', 'It took Keesha Cutler 129 days to receive enough financial assistance and now has $16,692 to rebuild. ', 'Keesha Cutler received an engineering assessment 462 days after the event. ', 'Keesha Cutler received permit approval 667 days after the event. ', ""Keesha Cutler's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1113,113.0,23.0,,0.0,,0.0,,0.0,,False,False,180.0,178.0,,,23.0,0.0,0.0,46.557505,0.0,,,-123.541122,23.0,,2952.09736296116,STORMY RANSOM,178.0,113.0,2952.09736296116,"['Stormy Ransom lives in a 5 bedroom Single Family Dwelling at None worth $38,800. ', ""Stormy Ransom's house was inspected 23 days after the event and suffered $776 of damage. "", 'Stormy Ransom already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Stormy Ransom received an engineering assessment 113 days after the event. ', 'Stormy Ransom received permit approval 178 days after the event. ', ""Stormy Ransom's home was repaired 180 days after the event, taking 2 days to repair. ""]"
1114,462.0,152.0,152.0,14925.0,23.0,14925.0,,0.0,,False,False,697.0,667.0,,,23.0,0.0,0.0,46.621369,0.0,,,-123.663408,23.0,152.0,17930.19996753049,AYESHA ADDISON,667.0,462.0,3005.19996753049,"['Ayesha Addison lives in a 3 bedroom Mobile Home at None worth $39,800. ', ""Ayesha Addison's house was inspected 23 days after the event and suffered $14,925 of damage. "", 'Ayesha Addison submitted a request to FEMA 23 days after the event. ', 'Ayesha Addison received $14,925 from FEMA 152 days after the event. ', 'It took Ayesha Addison 129 days to receive enough financial assistance and now has $17,930 to rebuild. ', 'Ayesha Addison received an engineering assessment 462 days after the event. ', 'Ayesha Addison received permit approval 667 days after the event. ', ""Ayesha Addison's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1115,462.0,152.0,152.0,13125.0,23.0,13125.0,,0.0,,False,False,697.0,667.0,,,23.0,0.0,0.0,46.514808,0.0,,,-124.046517,23.0,152.0,15955.63653683886,JINA LOOMIS,667.0,462.0,2830.63653683886,"['Jina Loomis lives in a 5 bedroom Mobile Home at None worth $35,000. ', ""Jina Loomis's house was inspected 23 days after the event and suffered $13,125 of damage. "", 'Jina Loomis submitted a request to FEMA 23 days after the event. ', 'Jina Loomis received $13,125 from FEMA 152 days after the event. ', 'It took Jina Loomis 129 days to receive enough financial assistance and now has $15,956 to rebuild. ', 'Jina Loomis received an engineering assessment 462 days after the event. ', 'Jina Loomis received permit approval 667 days after the event. ', ""Jina Loomis's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1116,462.0,153.0,153.0,4012.5,23.0,4012.5,,0.0,,False,False,697.0,667.0,,,23.0,0.0,0.0,46.749867,0.0,,,-124.086393,23.0,153.0,5835.04462571824,KETURAH MUSSER,667.0,462.0,1822.54462571824,"['Keturah Musser lives in a 5 bedroom Mobile Home at None worth $10,700. ', ""Keturah Musser's house was inspected 23 days after the event and suffered $4,012 of damage. "", 'Keturah Musser submitted a request to FEMA 23 days after the event. ', 'Keturah Musser received $4,012 from FEMA 153 days after the event. ', 'It took Keturah Musser 130 days to receive enough financial assistance and now has $5,835 to rebuild. ', 'Keturah Musser received an engineering assessment 462 days after the event. ', 'Keturah Musser received permit approval 667 days after the event. ', ""Keturah Musser's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1117,462.0,153.0,153.0,3000.0,23.0,3000.0,,0.0,,False,False,697.0,667.0,,,23.0,0.0,0.0,46.792636,0.0,,,-124.097119,23.0,153.0,4497.34564599541,JANEAN SALCIDO,667.0,462.0,1497.34564599541,"['Janean Salcido lives in a 5 bedroom Mobile Home at None worth $8,000. ', ""Janean Salcido's house was inspected 23 days after the event and suffered $3,000 of damage. "", 'Janean Salcido submitted a request to FEMA 23 days after the event. ', 'Janean Salcido received $3,000 from FEMA 153 days after the event. ', 'It took Janean Salcido 130 days to receive enough financial assistance and now has $4,497 to rebuild. ', 'Janean Salcido received an engineering assessment 462 days after the event. ', 'Janean Salcido received permit approval 667 days after the event. ', ""Janean Salcido's home was repaired 697 days after the event, taking 30 days to repair. ""]"
1118,462.0,153.0,153.0,16537.5,23.0,16537.5,,0.0,,False,False,697.0,667.0,,,23.0,0.0,0.0,46.410495,0.0,,,-124.037835,23.0,153.0,19694.64092059833,IRENA LANDERS,667.0,462.0,3157.14092059833,"['Irena Landers lives in a 2 bedroom Mobile Home at None worth $44,100. ', ""Irena Landers's house was inspected 23 days after the event and suffered $16,538 of damage. "", 'Irena Landers submitted a request to FEMA 23 days after the event. ', 'Irena Landers received $16,538 from FEMA 153 days after the event. ', 'It took Irena Landers 130 days to receive enough financial assistance and now has $19,695 to rebuild. ', 'Irena Landers received an engineering assessment 462 days after the event. ', 'Irena Landers received permit approval 667 days after the event. ', ""Irena Landers's home was repaired 697 days after the event, taking 30 days to repair. ""]"
